Division_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Sylhet,Sylhet,2006,Rabi       ,Wheat,57551,40153
Sylhet,Sylhet,2006,Summer     ,Maize,8099,38893
Sylhet,Sylhet,2006,Summer     ,Moong(Green Gram),7716,4074
Sylhet,Sylhet,2006,Summer     ,Rice,15555,23189
Sylhet,Sylhet,2006,Winter     ,Rice,95366,88707
Sylhet,Sylhet,2007,Autumn     ,Maize,6671,21639
Sylhet,Sylhet,2007,Autumn     ,Rice,20016,19467
Sylhet,Sylhet,2007,Kharif     ,Arhar/Tur,371,394
Sylhet,Sylhet,2007,Kharif     ,Dry ginger,72,109
Sylhet,Sylhet,2007,Kharif     ,Groundnut,295,219
Sylhet,Sylhet,2007,Kharif     ,Jute,36430,381530
Sylhet,Sylhet,2007,Kharif     ,Mesta,2441,19447
Sylhet,Sylhet,2007,Kharif     ,Moong(Green Gram),1029,595
Sylhet,Sylhet,2007,Kharif     ,Ragi,824,529
Sylhet,Sylhet,2007,Kharif     ,Sannhamp,1036,4733.33
Sylhet,Sylhet,2007,Kharif     ,Sesamum,27,21
Sylhet,Sylhet,2007,Kharif     ,Urad,187,150
Sylhet,Sylhet,2007,Rabi       ,Barley,47,56
Sylhet,Sylhet,2007,Rabi       ,Gram,1216,1172
Sylhet,Sylhet,2007,Rabi       ,Khesari,4335,2909
Sylhet,Sylhet,2007,Rabi       ,Linseed,1957,1693
Sylhet,Sylhet,2007,Rabi       ,Maize,9583,44456
Sylhet,Sylhet,2007,Rabi       ,Masoor,2745,1342
Sylhet,Sylhet,2007,Rabi       ,Peas & beans (Pulses),1586,2744
Sylhet,Sylhet,2007,Rabi       ,Rapeseed &Mustard,2817,2220
Sylhet,Sylhet,2007,Rabi       ,Sunflower,3812,5451
Sylhet,Sylhet,2007,Rabi       ,Wheat,50635,91612
Sylhet,Sylhet,2007,Summer     ,Maize,9808,37820
Sylhet,Sylhet,2007,Summer     ,Moong(Green Gram),6076,3226
Sylhet,Sylhet,2007,Summer     ,Rice,15660,22803
Sylhet,Sylhet,2007,Whole Year ,Banana,375,4391
Sylhet,Sylhet,2007,Whole Year ,Coriander,192,139
Sylhet,Sylhet,2007,Whole Year ,Dry chillies,261,183
Sylhet,Sylhet,2007,Whole Year ,Garlic,416,601
Sylhet,Sylhet,2007,Whole Year ,Onion,844,8533
Sylhet,Sylhet,2007,Whole Year ,Potato,7342,75585
Sylhet,Sylhet,2007,Whole Year ,Sweet potato,693,8832
Sylhet,Sylhet,2007,Whole Year ,Turmeric,302,287
Sylhet,Sylhet,2007,Winter     ,Rice,91513,18339
Sylhet,Sylhet,2008,Autumn     ,Maize,7321,24450
Sylhet,Sylhet,2008,Autumn     ,Rice,21378,23999
Sylhet,Sylhet,2008,Kharif     ,Arhar/Tur,419,482
Sylhet,Sylhet,2008,Kharif     ,Dry ginger,72,119
Sylhet,Sylhet,2008,Kharif     ,Groundnut,231,114
Sylhet,Sylhet,2008,Kharif     ,Jute,39258,418316
Sylhet,Sylhet,2008,Kharif     ,Mesta,2609,19140
Sylhet,Sylhet,2008,Kharif     ,Moong(Green Gram),1985,1261
Sylhet,Sylhet,2008,Kharif     ,Other Kharif pulses,41,24
Sylhet,Sylhet,2008,Kharif     ,Potato,3454,37614
Sylhet,Sylhet,2008,Kharif     ,Ragi,799,650
Sylhet,Sylhet,2008,Kharif     ,Sannhamp,918,4194.44
Sylhet,Sylhet,2008,Kharif     ,Sesamum,23,17
Sylhet,Sylhet,2008,Kharif     ,Small millets,62,46
Sylhet,Sylhet,2008,Kharif     ,Sweet potato,300,4071
Sylhet,Sylhet,2008,Kharif     ,Urad,783,677
Sylhet,Sylhet,2008,Rabi       ,Barley,27,30
Sylhet,Sylhet,2008,Rabi       ,Gram,1296,721
Sylhet,Sylhet,2008,Rabi       ,Khesari,4787,3423
Sylhet,Sylhet,2008,Rabi       ,Linseed,1957,1656
Sylhet,Sylhet,2008,Rabi       ,Maize,9583,45404
Sylhet,Sylhet,2008,Rabi       ,Masoor,3204,2124
Sylhet,Sylhet,2008,Rabi       ,Peas & beans (Pulses),1359,1307
Sylhet,Sylhet,2008,Rabi       ,Potato,4629,13702
Sylhet,Sylhet,2008,Rabi       ,Rapeseed &Mustard,2775,2148
Sylhet,Sylhet,2008,Rabi       ,Sunflower,3812,5451
Sylhet,Sylhet,2008,Rabi       ,Sweet potato,416,6119
Sylhet,Sylhet,2008,Rabi       ,Wheat,57959,64655
Sylhet,Sylhet,2008,Summer     ,Maize,8439,30053
Sylhet,Sylhet,2008,Summer     ,Moong(Green Gram),6396,3326
Sylhet,Sylhet,2008,Summer     ,Rice,13735,22993
Sylhet,Sylhet,2008,Whole Year ,Dry chillies,284,202
Sylhet,Sylhet,2008,Whole Year ,Garlic,416,575
Sylhet,Sylhet,2008,Whole Year ,Onion,794,8139
Sylhet,Sylhet,2008,Whole Year ,Turmeric,271,343
Sylhet,Sylhet,2008,Winter     ,Rice,97100,112440
Sylhet,Sylhet,2009,Autumn     ,Maize,2891,12127
Sylhet,Sylhet,2009,Autumn     ,Rice,26474,24843
Sylhet,Sylhet,2009,Kharif     ,Arhar/Tur,321,432
Sylhet,Sylhet,2009,Kharif     ,Horse-gram,902,868
Sylhet,Sylhet,2009,Kharif     ,Jute,35159,248262
Sylhet,Sylhet,2009,Kharif     ,Mesta,2761,12501
Sylhet,Sylhet,2009,Kharif     ,Moong(Green Gram),1225,812
Sylhet,Sylhet,2009,Kharif     ,Ragi,382,227
Sylhet,Sylhet,2009,Kharif     ,Sannhamp,72,59
Sylhet,Sylhet,2009,Kharif     ,Urad,202,200
Sylhet,Sylhet,2009,Rabi       ,Gram,96,55
Sylhet,Sylhet,2009,Rabi       ,Khesari,2833,2935
Sylhet,Sylhet,2009,Rabi       ,Linseed,1659,1404
Sylhet,Sylhet,2009,Rabi       ,Maize,4985,13160
Sylhet,Sylhet,2009,Rabi       ,Masoor,2129,1169
Sylhet,Sylhet,2009,Rabi       ,Peas & beans (Pulses),131,131
Sylhet,Sylhet,2009,Rabi       ,Rapeseed &Mustard,2186,1672
Sylhet,Sylhet,2009,Rabi       ,Sunflower,1911,2685
Sylhet,Sylhet,2009,Rabi       ,Wheat,59203,101912
Sylhet,Sylhet,2009,Summer     ,Maize,13795,41213
Sylhet,Sylhet,2009,Summer     ,Moong(Green Gram),3395,1670
Sylhet,Sylhet,2009,Summer     ,Rice,12097,16099
Sylhet,Sylhet,2009,Winter     ,Rice,97533,119322
Sylhet,Sylhet,2010,Autumn     ,Maize,3646,12875
Sylhet,Sylhet,2010,Autumn     ,Rice,20215,25762
Sylhet,Sylhet,2010,Kharif     ,Arhar/Tur,122,70
Sylhet,Sylhet,2010,Kharif     ,Groundnut,46,47
Sylhet,Sylhet,2010,Kharif     ,Horse-gram,1454,1373
Sylhet,Sylhet,2010,Kharif     ,Jute,41697,282613
Sylhet,Sylhet,2010,Kharif     ,Mesta,2850,16087
Sylhet,Sylhet,2010,Kharif     ,Moong(Green Gram),1724,1127
Sylhet,Sylhet,2010,Kharif     ,Ragi,267,252
Sylhet,Sylhet,2010,Kharif     ,Urad,146,127
Sylhet,Sylhet,2010,Rabi       ,Barley,17,22
Sylhet,Sylhet,2010,Rabi       ,Gram,72,40
Sylhet,Sylhet,2010,Rabi       ,Khesari,2631,2589
Sylhet,Sylhet,2010,Rabi       ,Linseed,1977,1617
Sylhet,Sylhet,2010,Rabi       ,Maize,6808,44177
Sylhet,Sylhet,2010,Rabi       ,Masoor,2385,1729
Sylhet,Sylhet,2010,Rabi       ,Peas & beans (Pulses),474,491
Sylhet,Sylhet,2010,Rabi       ,Rapeseed &Mustard,2416,2493
Sylhet,Sylhet,2010,Rabi       ,Sunflower,2400,3442
Sylhet,Sylhet,2010,Rabi       ,Wheat,57406,139820
Sylhet,Sylhet,2010,Summer     ,Maize,10025,52599
Sylhet,Sylhet,2010,Summer     ,Moong(Green Gram),5492,3394
Sylhet,Sylhet,2010,Summer     ,Rice,13075,25603
Sylhet,Sylhet,2010,Whole Year ,Sugarcane,147,7377
Sylhet,Sylhet,2010,Winter     ,Rice,97335,96492
Sylhet,Sylhet,2011,Autumn     ,Maize,3661,13186
Sylhet,Sylhet,2011,Autumn     ,Rice,12416,14834
Sylhet,Sylhet,2011,Kharif     ,Arhar/Tur,118,224
Sylhet,Sylhet,2011,Kharif     ,Horse-gram,1178,1121
Sylhet,Sylhet,2011,Kharif     ,Jute,43055,332480
Sylhet,Sylhet,2011,Kharif     ,Mesta,2746,14783
Sylhet,Sylhet,2011,Kharif     ,Moong(Green Gram),1475,543
Sylhet,Sylhet,2011,Kharif     ,Ragi,344,528
Sylhet,Sylhet,2011,Kharif     ,Safflower,1,1
Sylhet,Sylhet,2011,Kharif     ,Sesamum,115,102
Sylhet,Sylhet,2011,Kharif     ,Urad,174,148
Sylhet,Sylhet,2011,Rabi       ,Barley,5,8
Sylhet,Sylhet,2011,Rabi       ,Gram,62,43
Sylhet,Sylhet,2011,Rabi       ,Khesari,2590,3276
Sylhet,Sylhet,2011,Rabi       ,Linseed,1823,1577
Sylhet,Sylhet,2011,Rabi       ,Maize,5897,21984
Sylhet,Sylhet,2011,Rabi       ,Masoor,2458,4557
Sylhet,Sylhet,2011,Rabi       ,Peas & beans (Pulses),303,312
Sylhet,Sylhet,2011,Rabi       ,Rapeseed &Mustard,2301,1818
Sylhet,Sylhet,2011,Rabi       ,Sunflower,2063,2991
Sylhet,Sylhet,2011,Rabi       ,Wheat,59272,147022
Sylhet,Sylhet,2011,Summer     ,Maize,17530,74853
Sylhet,Sylhet,2011,Summer     ,Moong(Green Gram),5297,2919
Sylhet,Sylhet,2011,Summer     ,Rice,29978,63083
Sylhet,Sylhet,2011,Winter     ,Rice,96434,193191
Sylhet,Sylhet,2012,Autumn     ,Maize,3661,23707
Sylhet,Sylhet,2012,Autumn     ,Rice,12416,23732
Sylhet,Sylhet,2012,Kharif     ,Arhar/Tur,118,117
Sylhet,Sylhet,2012,Kharif     ,Horse-gram,1178,1140
Sylhet,Sylhet,2012,Kharif     ,Jute,43055,52613
Sylhet,Sylhet,2012,Kharif     ,Mesta,2746,1895
Sylhet,Sylhet,2012,Kharif     ,Moong(Green Gram),1475,1956
Sylhet,Sylhet,2012,Kharif     ,Ragi,344,406
Sylhet,Sylhet,2012,Kharif     ,Sesamum,46,40
Sylhet,Sylhet,2012,Kharif     ,Urad,174,148
Sylhet,Sylhet,2012,Rabi       ,Barley,5,7
Sylhet,Sylhet,2012,Rabi       ,Gram,62,226
Sylhet,Sylhet,2012,Rabi       ,Khesari,2590,3048
Sylhet,Sylhet,2012,Rabi       ,Linseed,1873,1624
Sylhet,Sylhet,2012,Rabi       ,Maize,5897,17573
Sylhet,Sylhet,2012,Rabi       ,Masoor,2458,1772
Sylhet,Sylhet,2012,Rabi       ,Peas & beans (Pulses),474,493
Sylhet,Sylhet,2012,Rabi       ,Rapeseed &Mustard,2301,2032
Sylhet,Sylhet,2012,Rabi       ,Safflower,1,1
Sylhet,Sylhet,2012,Rabi       ,Sunflower,1193,1682
Sylhet,Sylhet,2012,Rabi       ,Wheat,59272,220848
Sylhet,Sylhet,2012,Summer     ,Maize,17530,67718
Sylhet,Sylhet,2012,Summer     ,Moong(Green Gram),5297,3549
Sylhet,Sylhet,2012,Summer     ,Rice,29978,103334
Sylhet,Sylhet,2012,Winter     ,Rice,96434,212341
Sylhet,Sylhet,2013,Autumn     ,Maize,9917,55868
Sylhet,Sylhet,2013,Autumn     ,Rice,31941,67848
Sylhet,Sylhet,2013,Kharif     ,Arhar/Tur,279,465
Sylhet,Sylhet,2013,Kharif     ,Horse-gram,1059,1008
Sylhet,Sylhet,2013,Kharif     ,Jute,21231,159822
Sylhet,Sylhet,2013,Kharif     ,Mesta,854,13560
Sylhet,Sylhet,2013,Kharif     ,Moong(Green Gram),1312,1458
Sylhet,Sylhet,2013,Kharif     ,Ragi,249,253
Sylhet,Sylhet,2013,Kharif     ,Sesamum,20,18
Sylhet,Sylhet,2013,Kharif     ,Small millets,84,63
Sylhet,Sylhet,2013,Kharif     ,Urad,271,247
Sylhet,Sylhet,2013,Rabi       ,Gram,151,173
Sylhet,Sylhet,2013,Rabi       ,Khesari,1063,931
Sylhet,Sylhet,2013,Rabi       ,Linseed,138,117
Sylhet,Sylhet,2013,Rabi       ,Maize,19069,116073
Sylhet,Sylhet,2013,Rabi       ,Masoor,1322,1186
Sylhet,Sylhet,2013,Rabi       ,Peas & beans (Pulses),22,23
Sylhet,Sylhet,2013,Rabi       ,Rapeseed &Mustard,1817,2053
Sylhet,Sylhet,2013,Rabi       ,Sunflower,537,782
Sylhet,Sylhet,2013,Rabi       ,Wheat,43539,121430
Sylhet,Sylhet,2013,Summer     ,Maize,23476,125245
Sylhet,Sylhet,2013,Summer     ,Moong(Green Gram),3710,3343
Sylhet,Sylhet,2013,Summer     ,Rice,8019,19242
Sylhet,Sylhet,2013,Whole Year ,Tobacco,38,72
Sylhet,Sylhet,2013,Winter     ,Rice,94418,272074
Sylhet,Sylhet,2014,Autumn     ,Maize,7437,33584
Sylhet,Sylhet,2014,Autumn     ,Rice,23955,32840
Sylhet,Sylhet,2014,Kharif     ,Arhar/Tur,5,7
Sylhet,Sylhet,2014,Kharif     ,Horse-gram,1087,1040
Sylhet,Sylhet,2014,Kharif     ,Jute,15924,144997
Sylhet,Sylhet,2014,Kharif     ,Mesta,640,5479
Sylhet,Sylhet,2014,Kharif     ,Moong(Green Gram),3817,4443
Sylhet,Sylhet,2014,Kharif     ,Ragi,187,276
Sylhet,Sylhet,2014,Kharif     ,Sesamum,17,15
Sylhet,Sylhet,2014,Kharif     ,Urad,159,145
Sylhet,Sylhet,2014,Rabi       ,Gram,322,308
Sylhet,Sylhet,2014,Rabi       ,Maize,18346,81365
Sylhet,Sylhet,2014,Rabi       ,Masoor,7,3
Sylhet,Sylhet,2014,Rabi       ,Sunflower,264,337
Sylhet,Sylhet,2014,Rabi       ,Wheat,39141,45703
Sylhet,Sylhet,2014,Summer     ,Maize,18525,74348
Sylhet,Sylhet,2014,Summer     ,Moong(Green Gram),4684,2468
Sylhet,Sylhet,2014,Summer     ,Rice,8369,17229
Sylhet,Sylhet,2014,Winter     ,Rice,88961,216846
Sylhet,Moulovibazar,2003,Autumn     ,Rice,10,13
Sylhet,Moulovibazar,2003,Kharif     ,Arhar/Tur,76,96
Sylhet,Moulovibazar,2003,Kharif     ,Groundnut,21,10
Sylhet,Moulovibazar,2003,Kharif     ,Horse-gram,20,15
Sylhet,Moulovibazar,2003,Kharif     ,Maize,250,428
Sylhet,Moulovibazar,2003,Kharif     ,Moong(Green Gram),120,66
Sylhet,Moulovibazar,2003,Kharif     ,Other Kharif pulses,18,10
Sylhet,Moulovibazar,2003,Kharif     ,Ragi,17,11
Sylhet,Moulovibazar,2003,Kharif     ,Sesamum,69,54
Sylhet,Moulovibazar,2003,Kharif     ,Sunflower,8,11
Sylhet,Moulovibazar,2003,Kharif     ,Urad,17,13
Sylhet,Moulovibazar,2003,Rabi       ,Barley,222,228
Sylhet,Moulovibazar,2003,Rabi       ,Gram,992,1061
Sylhet,Moulovibazar,2003,Rabi       ,Khesari,3413,5017
Sylhet,Moulovibazar,2003,Rabi       ,Linseed,128,100
Sylhet,Moulovibazar,2003,Rabi       ,Maize,34,103
Sylhet,Moulovibazar,2003,Rabi       ,Masoor,3043,2468
Sylhet,Moulovibazar,2003,Rabi       ,Peas & beans (Pulses),1143,1068
Sylhet,Moulovibazar,2003,Rabi       ,Rapeseed &Mustard,102,90
Sylhet,Moulovibazar,2003,Rabi       ,Wheat,14770,40533
Sylhet,Moulovibazar,2003,Summer     ,Maize,112,322
Sylhet,Moulovibazar,2003,Summer     ,Moong(Green Gram),37,18
Sylhet,Moulovibazar,2003,Summer     ,Rice,10,13
Sylhet,Moulovibazar,2003,Whole Year ,Banana,7,116
Sylhet,Moulovibazar,2003,Whole Year ,Coriander,3,2
Sylhet,Moulovibazar,2003,Whole Year ,Dry chillies,3,2
Sylhet,Moulovibazar,2003,Whole Year ,Onion,95,726
Sylhet,Moulovibazar,2003,Whole Year ,Potato,738,6391
Sylhet,Moulovibazar,2003,Whole Year ,Sannhamp,18,14
Sylhet,Moulovibazar,2003,Whole Year ,Sugarcane,86,3625
Sylhet,Moulovibazar,2003,Whole Year ,Sweet potato,10,81
Sylhet,Moulovibazar,2003,Whole Year ,Turmeric,7,7
Sylhet,Moulovibazar,2003,Winter     ,Rice,31836,54058
Sylhet,Moulovibazar,2004,Kharif     ,Arhar/Tur,24,24
Sylhet,Moulovibazar,2004,Kharif     ,Groundnut,28,14
Sylhet,Moulovibazar,2004,Kharif     ,Horse-gram,16,13
Sylhet,Moulovibazar,2004,Kharif     ,Maize,632,840
Sylhet,Moulovibazar,2004,Kharif     ,Mesta,4,32
Sylhet,Moulovibazar,2004,Kharif     ,Moong(Green Gram),83,45
Sylhet,Moulovibazar,2004,Kharif     ,Other Kharif pulses,30,15
Sylhet,Moulovibazar,2004,Kharif     ,Ragi,45,30
Sylhet,Moulovibazar,2004,Kharif     ,Sesamum,61,43
Sylhet,Moulovibazar,2004,Kharif     ,Sunflower,18,18
Sylhet,Moulovibazar,2004,Kharif     ,Urad,15,12
Sylhet,Moulovibazar,2004,Rabi       ,Barley,160,139
Sylhet,Moulovibazar,2004,Rabi       ,Gram,869,615
Sylhet,Moulovibazar,2004,Rabi       ,Khesari,3075,1885
Sylhet,Moulovibazar,2004,Rabi       ,Linseed,165,139
Sylhet,Moulovibazar,2004,Rabi       ,Maize,50,155
Sylhet,Moulovibazar,2004,Rabi       ,Masoor,3090,1934
Sylhet,Moulovibazar,2004,Rabi       ,Peas & beans (Pulses),1142,1005
Sylhet,Moulovibazar,2004,Rabi       ,Rapeseed &Mustard,271,249
Sylhet,Moulovibazar,2004,Rabi       ,Wheat,11622,21265
Sylhet,Moulovibazar,2004,Summer     ,Maize,116,328
Sylhet,Moulovibazar,2004,Summer     ,Moong(Green Gram),17,9
Sylhet,Moulovibazar,2004,Whole Year ,Coriander,10,7
Sylhet,Moulovibazar,2004,Whole Year ,Dry chillies,10,7
Sylhet,Moulovibazar,2004,Whole Year ,Garlic,10,15
Sylhet,Moulovibazar,2004,Whole Year ,Onion,120,869
Sylhet,Moulovibazar,2004,Whole Year ,Potato,1058,6808
Sylhet,Moulovibazar,2004,Whole Year ,Sannhamp,1,1
Sylhet,Moulovibazar,2004,Whole Year ,Sugarcane,49,1762
Sylhet,Moulovibazar,2004,Whole Year ,Sweet potato,5,41
Sylhet,Moulovibazar,2004,Winter     ,Rice,24656,19357
Sylhet,Moulovibazar,2005,Autumn     ,Rice,58,51
Sylhet,Moulovibazar,2005,Kharif     ,Arhar/Tur,148,149
Sylhet,Moulovibazar,2005,Kharif     ,Groundnut,69,34
Sylhet,Moulovibazar,2005,Kharif     ,Horse-gram,45,39
Sylhet,Moulovibazar,2005,Kharif     ,Maize,397,533
Sylhet,Moulovibazar,2005,Kharif     ,Mesta,4,39
Sylhet,Moulovibazar,2005,Kharif     ,Moong(Green Gram),121,67
Sylhet,Moulovibazar,2005,Kharif     ,Other Kharif pulses,6,3
Sylhet,Moulovibazar,2005,Kharif     ,Ragi,47,42
Sylhet,Moulovibazar,2005,Kharif     ,Sesamum,117,110
Sylhet,Moulovibazar,2005,Kharif     ,Sunflower,2,2
Sylhet,Moulovibazar,2005,Kharif     ,Urad,52,40
Sylhet,Moulovibazar,2005,Rabi       ,Barley,241,171
Sylhet,Moulovibazar,2005,Rabi       ,Gram,379,262
Sylhet,Moulovibazar,2005,Rabi       ,Khesari,1886,1128
Sylhet,Moulovibazar,2005,Rabi       ,Linseed,253,217
Sylhet,Moulovibazar,2005,Rabi       ,Maize,277,844
Sylhet,Moulovibazar,2005,Rabi       ,Masoor,2185,1623
Sylhet,Moulovibazar,2005,Rabi       ,Peas & beans (Pulses),1095,1007
Sylhet,Moulovibazar,2005,Rabi       ,Rapeseed &Mustard,315,242
Sylhet,Moulovibazar,2005,Rabi       ,Wheat,11266,22471
Sylhet,Moulovibazar,2005,Summer     ,Maize,113,268
Sylhet,Moulovibazar,2005,Summer     ,Moong(Green Gram),24,14
Sylhet,Moulovibazar,2005,Whole Year ,Coriander,8,7
Sylhet,Moulovibazar,2005,Whole Year ,Dry chillies,9,9
Sylhet,Moulovibazar,2005,Whole Year ,Dry ginger,3,4
Sylhet,Moulovibazar,2005,Whole Year ,Garlic,21,31
Sylhet,Moulovibazar,2005,Whole Year ,Onion,107,786
Sylhet,Moulovibazar,2005,Whole Year ,Potato,964,5761
Sylhet,Moulovibazar,2005,Whole Year ,Sannhamp,7,6
Sylhet,Moulovibazar,2005,Whole Year ,Sugarcane,65,1710
Sylhet,Moulovibazar,2005,Whole Year ,Sweet potato,3,45
Sylhet,Moulovibazar,2005,Whole Year ,Turmeric,11,10
Sylhet,Moulovibazar,2005,Winter     ,Rice,26814,42672
Sylhet,Moulovibazar,2007,Autumn     ,Maize,459,619
Sylhet,Moulovibazar,2007,Autumn     ,Rice,10,8
Sylhet,Moulovibazar,2007,Kharif     ,Arhar/Tur,60,68
Sylhet,Moulovibazar,2007,Kharif     ,Groundnut,2,1
Sylhet,Moulovibazar,2007,Kharif     ,Mesta,6,56
Sylhet,Moulovibazar,2007,Kharif     ,Moong(Green Gram),53,42
Sylhet,Moulovibazar,2007,Kharif     ,Ragi,55,33
Sylhet,Moulovibazar,2007,Kharif     ,Sannhamp,8,33.33
Sylhet,Moulovibazar,2007,Kharif     ,Sesamum,27,22
Sylhet,Moulovibazar,2007,Kharif     ,Urad,20,16
Sylhet,Moulovibazar,2007,Rabi       ,Barley,141,146
Sylhet,Moulovibazar,2007,Rabi       ,Gram,763,613
Sylhet,Moulovibazar,2007,Rabi       ,Khesari,1982,1510
Sylhet,Moulovibazar,2007,Rabi       ,Linseed,128,106
Sylhet,Moulovibazar,2007,Rabi       ,Maize,216,864
Sylhet,Moulovibazar,2007,Rabi       ,Masoor,2814,2445
Sylhet,Moulovibazar,2007,Rabi       ,Peas & beans (Pulses),1248,1344
Sylhet,Moulovibazar,2007,Rabi       ,Rapeseed &Mustard,243,505
Sylhet,Moulovibazar,2007,Rabi       ,Sunflower,13,19
Sylhet,Moulovibazar,2007,Rabi       ,Wheat,11120,26290
Sylhet,Moulovibazar,2007,Summer     ,Maize,178,627
Sylhet,Moulovibazar,2007,Summer     ,Moong(Green Gram),53,32
Sylhet,Moulovibazar,2007,Summer     ,Rice,19,22
Sylhet,Moulovibazar,2007,Whole Year ,Coriander,12,9
Sylhet,Moulovibazar,2007,Whole Year ,Garlic,20,29
Sylhet,Moulovibazar,2007,Whole Year ,Onion,120,1043
Sylhet,Moulovibazar,2007,Whole Year ,Potato,1326,6597
Sylhet,Moulovibazar,2007,Whole Year ,Sugarcane,99,3671
Sylhet,Moulovibazar,2007,Whole Year ,Sweet potato,1,13
Sylhet,Moulovibazar,2007,Winter     ,Rice,33445,62371
Sylhet,Moulovibazar,2008,Autumn     ,Maize,450,519
Sylhet,Moulovibazar,2008,Autumn     ,Rice,10,13
Sylhet,Moulovibazar,2008,Kharif     ,Arhar/Tur,120,118
Sylhet,Moulovibazar,2008,Kharif     ,Dry ginger,3,5
Sylhet,Moulovibazar,2008,Kharif     ,Groundnut,2,1
Sylhet,Moulovibazar,2008,Kharif     ,Mesta,6,52
Sylhet,Moulovibazar,2008,Kharif     ,Moong(Green Gram),83,56
Sylhet,Moulovibazar,2008,Kharif     ,Other Kharif pulses,4,2
Sylhet,Moulovibazar,2008,Kharif     ,Potato,814,6105
Sylhet,Moulovibazar,2008,Kharif     ,Ragi,50,41
Sylhet,Moulovibazar,2008,Kharif     ,Sannhamp,8,33.33
Sylhet,Moulovibazar,2008,Kharif     ,Sesamum,75,61
Sylhet,Moulovibazar,2008,Kharif     ,Sweet potato,1,14
Sylhet,Moulovibazar,2008,Kharif     ,Urad,49,30
Sylhet,Moulovibazar,2008,Rabi       ,Barley,155,114
Sylhet,Moulovibazar,2008,Rabi       ,Gram,589,490
Sylhet,Moulovibazar,2008,Rabi       ,Khesari,2345,1548
Sylhet,Moulovibazar,2008,Rabi       ,Linseed,167,141
Sylhet,Moulovibazar,2008,Rabi       ,Maize,199,701
Sylhet,Moulovibazar,2008,Rabi       ,Masoor,2673,2213
Sylhet,Moulovibazar,2008,Rabi       ,Other  Rabi pulses,33,24
Sylhet,Moulovibazar,2008,Rabi       ,Peas & beans (Pulses),1128,1085
Sylhet,Moulovibazar,2008,Rabi       ,Potato,405,2454
Sylhet,Moulovibazar,2008,Rabi       ,Rapeseed &Mustard,270,605
Sylhet,Moulovibazar,2008,Rabi       ,Sunflower,13,19
Sylhet,Moulovibazar,2008,Rabi       ,Wheat,11172,20000
Sylhet,Moulovibazar,2008,Summer     ,Maize,149,480
Sylhet,Moulovibazar,2008,Summer     ,Moong(Green Gram),39,26
Sylhet,Moulovibazar,2008,Whole Year ,Dry chillies,9,13
Sylhet,Moulovibazar,2008,Whole Year ,Garlic,18,29
Sylhet,Moulovibazar,2008,Whole Year ,Onion,106,729
Sylhet,Moulovibazar,2008,Whole Year ,Sugarcane,11,385
Sylhet,Moulovibazar,2008,Winter     ,Rice,35594,62202
Sylhet,Moulovibazar,2009,Autumn     ,Maize,278,406
Sylhet,Moulovibazar,2009,Kharif     ,Arhar/Tur,453,647
Sylhet,Moulovibazar,2009,Kharif     ,Mesta,3,22
Sylhet,Moulovibazar,2009,Kharif     ,Moong(Green Gram),43,29
Sylhet,Moulovibazar,2009,Kharif     ,Other Kharif pulses,2,1
Sylhet,Moulovibazar,2009,Kharif     ,Ragi,37,30
Sylhet,Moulovibazar,2009,Kharif     ,Sannhamp,6,5
Sylhet,Moulovibazar,2009,Kharif     ,Urad,22,22
Sylhet,Moulovibazar,2009,Rabi       ,Barley,140,113
Sylhet,Moulovibazar,2009,Rabi       ,Gram,910,774
Sylhet,Moulovibazar,2009,Rabi       ,Khesari,1725,1240
Sylhet,Moulovibazar,2009,Rabi       ,Linseed,184,156
Sylhet,Moulovibazar,2009,Rabi       ,Maize,291,757
Sylhet,Moulovibazar,2009,Rabi       ,Masoor,2755,2777
Sylhet,Moulovibazar,2009,Rabi       ,Peas & beans (Pulses),578,579
Sylhet,Moulovibazar,2009,Rabi       ,Rapeseed &Mustard,378,452
Sylhet,Moulovibazar,2009,Rabi       ,Sunflower,33,46
Sylhet,Moulovibazar,2009,Rabi       ,Wheat,9417,17603
Sylhet,Moulovibazar,2009,Summer     ,Maize,174,538
Sylhet,Moulovibazar,2009,Summer     ,Moong(Green Gram),74,34
Sylhet,Moulovibazar,2009,Whole Year ,Sugarcane,27,1317
Sylhet,Moulovibazar,2009,Winter     ,Rice,25148,34966
Sylhet,Moulovibazar,2010,Autumn     ,Maize,325,587
Sylhet,Moulovibazar,2010,Kharif     ,Arhar/Tur,451,518
Sylhet,Moulovibazar,2010,Kharif     ,Mesta,4,34
Sylhet,Moulovibazar,2010,Kharif     ,Moong(Green Gram),43,28
Sylhet,Moulovibazar,2010,Kharif     ,Ragi,37,36
Sylhet,Moulovibazar,2010,Kharif     ,Sesamum,58,46
Sylhet,Moulovibazar,2010,Kharif     ,Urad,21,18
Sylhet,Moulovibazar,2010,Rabi       ,Barley,134,122
Sylhet,Moulovibazar,2010,Rabi       ,Gram,913,789
Sylhet,Moulovibazar,2010,Rabi       ,Khesari,1128,953
Sylhet,Moulovibazar,2010,Rabi       ,Linseed,170,139
Sylhet,Moulovibazar,2010,Rabi       ,Maize,282,1094
Sylhet,Moulovibazar,2010,Rabi       ,Masoor,2158,1213
Sylhet,Moulovibazar,2010,Rabi       ,Peas & beans (Pulses),575,595
